Category,Crop,Name of Variety,Variety/Hybrid,Sponsoring organization,State,Description,Extra
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Punjab,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Uttar Pradesh,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Bihar,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Jharkhand,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Chhattisgarh,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Odisha,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Andhra Pradesh andTelangana,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Rajasthan,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Gujarat,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Haryana,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Delhi,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Madhya Pradesh,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Maharashtra,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Marigold,Pusa Bahar,OpenPollinated Variety,"ICAR-Indian Agricultural Research Institute, New Delhi",Goa.,"This variety is vigorous having plant height of 75-85 cm. It produces compact, flattened, attractive and large size (8-9 cm) flowers of yellow colour (RHS Yellow Group: 9A). It is very floriferous, producing on an average 50-60 large-sized flowers per plant. It is suitable for loose flowers, bedding in gardens as well as other floral decorations (loose flowers). It is flower is summer and tolerate high temperature.",
Fruits,Tuberose,Arka Vaibhav,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",West Bengal,"It produces double-type flowers on medium tall spikes. The flower buds are greenish in colour, florets are white in colour and ideal as a cut flower.  The spike yield ranges from 2.5-3.0 lakh spikes/ ha/ year.It has field tolerance to root knot nematode.",
Fruits,Tuberose,Arka Vaibhav,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Assam,"It produces double-type flowers on medium tall spikes. The flower buds are greenish in colour, florets are white in colour and ideal as a cut flower.  The spike yield ranges from 2.5-3.0 lakh spikes/ ha/ year.It has field tolerance to root knot nematode.",
Fruits,Tuberose,Arka Vaibhav,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Punjab,"It produces double-type flowers on medium tall spikes. The flower buds are greenish in colour, florets are white in colour and ideal as a cut flower.  The spike yield ranges from 2.5-3.0 lakh spikes/ ha/ year.It has field tolerance to root knot nematode.",
Fruits,Tuberose,Arka Vaibhav,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Uttar Pradesh,"It produces double-type flowers on medium tall spikes. The flower buds are greenish in colour, florets are white in colour and ideal as a cut flower.  The spike yield ranges from 2.5-3.0 lakh spikes/ ha/ year.It has field tolerance to root knot nematode.",
Fruits,Tuberose,Arka Vaibhav,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Bihar,"It produces double-type flowers on medium tall spikes. The flower buds are greenish in colour, florets are white in colour and ideal as a cut flower.  The spike yield ranges from 2.5-3.0 lakh spikes/ ha/ year.It has field tolerance to root knot nematode.",
Fruits,Tuberose,Arka Vaibhav,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Rajasthan,"It produces double-type flowers on medium tall spikes. The flower buds are greenish in colour, florets are white in colour and ideal as a cut flower.  The spike yield ranges from 2.5-3.0 lakh spikes/ ha/ year.It has field tolerance to root knot nematode.",
Fruits,Tuberose,Arka Vaibhav,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Delhi,"It produces double-type flowers on medium tall spikes. The flower buds are greenish in colour, florets are white in colour and ideal as a cut flower.  The spike yield ranges from 2.5-3.0 lakh spikes/ ha/ year.It has field tolerance to root knot nematode.",
Fruits,Tuberose,Arka Vaibhav,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Maharashtra,"It produces double-type flowers on medium tall spikes. The flower buds are greenish in colour, florets are white in colour and ideal as a cut flower.  The spike yield ranges from 2.5-3.0 lakh spikes/ ha/ year.It has field tolerance to root knot nematode.",
Fruits,Tuberose,Arka Vaibhav,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Karnataka,"It produces double-type flowers on medium tall spikes. The flower buds are greenish in colour, florets are white in colour and ideal as a cut flower.  The spike yield ranges from 2.5-3.0 lakh spikes/ ha/ year.It has field tolerance to root knot nematode.",
Fruits,Tuberose,Arka Vaibhav,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Tamil Nadu,"It produces double-type flowers on medium tall spikes. The flower buds are greenish in colour, florets are white in colour and ideal as a cut flower.  The spike yield ranges from 2.5-3.0 lakh spikes/ ha/ year.It has field tolerance to root knot nematode.",
Fruits,Crossandra,Arka Shreeya,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Andhra Pradesh,"Novel flower colour orange-red florets (Orange Red group 32A), high loose flower yield (2269.2 kg/ac/year), increase yield (172.67%) over Local check.Moderately resistant toPhytophthorawilt.",
Fruits,Crossandra,Arka Shreeya,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Maharashtra,"Novel flower colour orange-red florets (Orange Red group 32A), high loose flower yield (2269.2 kg/ac/year), increase yield (172.67%) over Local check.Moderately resistant toPhytophthorawilt.",
Fruits,Crossandra,Arka Shreeya,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Karnataka,"Novel flower colour orange-red florets (Orange Red group 32A), high loose flower yield (2269.2 kg/ac/year), increase yield (172.67%) over Local check.Moderately resistant toPhytophthorawilt.",
Fruits,Gladiolus,Arka Amar,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Himachal Pradesh,"The flowers are red colour having red margin and white line on tepals with yellow blotch. It has a long spike (101 cm) with good rachis length (50 cm) and bears 17 florets per spike. It yields 1.81 flower spikes and 2 corms /corm and 23 cormels.It is highly resistant toFusariumwilt disease.It is suitable for cut flower, floral arrangement and garden display.",
Fruits,Gladiolus,Arka Amar,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Punjab,"The flowers are red colour having red margin and white line on tepals with yellow blotch. It has a long spike (101 cm) with good rachis length (50 cm) and bears 17 florets per spike. It yields 1.81 flower spikes and 2 corms /corm and 23 cormels.It is highly resistant toFusariumwilt disease.It is suitable for cut flower, floral arrangement and garden display.",
Fruits,Gladiolus,Arka Amar,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Jharkhand,"The flowers are red colour having red margin and white line on tepals with yellow blotch. It has a long spike (101 cm) with good rachis length (50 cm) and bears 17 florets per spike. It yields 1.81 flower spikes and 2 corms /corm and 23 cormels.It is highly resistant toFusariumwilt disease.It is suitable for cut flower, floral arrangement and garden display.",
Fruits,Gladiolus,Arka Amar,Hybrid,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Andhra Pradesh,"The flowers are red colour having red margin and white line on tepals with yellow blotch. It has a long spike (101 cm) with good rachis length (50 cm) and bears 17 florets per spike. It yields 1.81 flower spikes and 2 corms /corm and 23 cormels.It is highly resistant toFusariumwilt disease.It is suitable for cut flower, floral arrangement and garden display.",
